postUrl,description,commentCount,likeCount,location,locationId,pubDate,likedByViewer,isSidecar,type,videoUrl,videoDuration,playCount,caption,profileUrl,username,fullName,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,imgUrl,postId,query,timestamp,sidecarMedias,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20
https://www.instagram.com/p/DVmApiLjLWR/,"+1️⃣ in trasferta 🎯

#AtalantaUdinese 2-2
⚽️ 40’ Kristensen 
⚽️ 55’ Davis",416,3,New Balance Arena,104485614761534,2026-03-07T18:55:17.000Z,false,false,Photo,,,,"Photo by Udinese Calcio in New Balance Arena with @eurobet.live. May be an image of soccer, football and text that says 'HRNA 브메스 RDE POWERED BY EUROBET.live ive 190 90 10 OISONO SONO 'ULI VEZIA G LIA 8uno30 Banca360 360 10 FULL FULLTIME TIME 2-2'.",https://www.instagram.com/udinesecalcio,udinesecalcio,Udinese Calcio,Eurobet.live,eurobet.live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://scontent-cdg4-2.cdninstagram.com/v/t51.82787-15/649223856_18572789974035165_8030869228468248463_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_cat=109&ig_cache_key=Mzg0Nzc2NTc4NTgzNDIwNjYwOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEzNTB4MTY4OC5zZHIuQzMifQ%3D%3D&_nc_ohc=93wNkbQplaoQ7kNvwGfaok3&_nc_oc=AdqdfZSIlUzu3Pqy25U14B62IEIuxidQg5eKRnwzrvsZRKJq2_PQbVD5VtGzhEs1i98&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_gid=vU-0hTo-URl0kx7Ytpvbfw&_nc_ss=7a32e&oh=00_Af1dsjI-dYDkMrs1OMauaDjhotyZT4D5lzyY4aQ7Wn5B5g&oe=69E6B849,3847765785834206609,https://www.instagram.com/eurobet.live,2026-04-16T12:46:47.419Z,,,,,,,,,
https://www.instagram.com/p/DVl5abvDLVJ/,"In vantaggio con Thomas! 👊
Kristensen fires us in front! 🔥

#AtalantaUdinese 0-1
⚽️ 40’ Kristensen",64,3,New Balance Arena,104485614761534,2026-03-07T17:47:55.000Z,false,false,Photo,,,,"Photo by Udinese Calcio in New Balance Arena with @eurobet.live. May be an image of football, soccer, stadium and text that says 'SAKMA 基様 POWERED BY EUROBET.live Lete 10 IO SONO FRIULI VENEZIA GIULIA 360 1መ Onar III 0.1ည၁ GIARDINO HALFTIME 0-1'.",https://www.instagram.com/udinesecalcio,udinesecalcio,Udinese Calcio,Eurobet.live,eurobet.live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://scontent-cdg4-2.cdninstagram.com/v/t51.82787-15/649227446_18572779273035165_6859874075647910540_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_cat=109&ig_cache_key=Mzg0NzczMzk2MTc5NTg3NjE2OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEzNTB4MTY4OC5zZHIuQzMifQ%3D%3D&_nc_ohc=xCIQaEdtm2cQ7kNvwFx3ff9&_nc_oc=AdqwCYTyyVAjZ494bNaEDgqZq_NLETge6Gm9oWeGDiZru2xm3R5IHkIxikH3QPjUOl8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_gid=vU-0hTo-URl0kx7Ytpvbfw&_nc_ss=7a32e&oh=00_Af0rMdZh2BbCKozLQsxYWIjXVwKgW6Zu6uj3w3ZSbxQY4A&oe=69E6B6D9,3847733961795876169,https://www.instagram.com/eurobet.live,2026-04-16T12:46:47.419Z,,,,,,,,,
https://www.instagram.com/p/DVlmcc_ggTJ/,⚽️ Con @eurobet.live resti sempre aggiornato sulla #SerieCSkyWifi 📲,0,171,,,2026-03-07T15:01:48.000Z,false,true,Photo,,,,,https://www.instagram.com/seriec,seriec,Lega Pro,Eurobet.live,eurobet.live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://scontent-cdg4-2.cdninstagram.com/v/t51.82787-15/649233177_18455307295100632_7960814133874717026_n.webp?stp=dst-webp_p1080x1080&_nc_cat=100&ig_cache_key=Mzg0NzY1MDI0NDEyNDg3MTA0Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=Y571OXB4508Q7kNvwHGSV4W&_nc_oc=AdqEhoRKhnilf4grxIw6DPdjia6GRIMBhSCrdB82hNHIZber2fwbN5aPp9FrLalzfXc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_gid=vU-0hTo-URl0kx7Ytpvbfw&_nc_ss=7a32e&oh=00_Af0LtZd_mOV8v4vfy-6CqSaNtBWod7JkK_nNy3H7jegv7w&oe=69E6A2E2,3847650244124871042,https://www.instagram.com/eurobet.live,2026-04-16T12:46:47.419Z,2,,,,,,,,
https://www.instagram.com/p/DVlmcc_ggTJ/,⚽️ Con @eurobet.live resti sempre aggiornato sulla #SerieCSkyWifi 📲,0,171,,,2026-03-07T15:01:48.000Z,false,true,Photo,,,,,https://www.instagram.com/seriec,seriec,Lega Pro,Eurobet.live,eurobet.live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://scontent-cdg4-3.cdninstagram.com/v/t51.82787-15/649221486_18455307304100632_7853703677425199255_n.webp?stp=dst-webp_p1080x1080&_nc_cat=111&ig_cache_key=Mzg0NzY1MDI0NjM3MzA0NjExOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=0_cNlhjFxN0Q7kNvwHNApdZ&_nc_oc=AdqFVoTrjt-JQb05i5qkvhxby4U1ZZYc-IdBWH_2_rb_ywXgZy4AU9kuiXA3EjgTPhc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_gid=vU-0hTo-URl0kx7Ytpvbfw&_nc_ss=7a32e&oh=00_Af0Jg9FT6PJRc-RSyGhozADB2ZV4m_Q1qYKGOIAyYO48fA&oe=69E6A8A6,3847650246373046119,https://www.instagram.com/eurobet.live,2026-04-16T12:46:47.419Z,2,,,,,,,,
https://www.instagram.com/p/DVfzfkFDP_H/,"8 pronostici presi su 10.
Giocata consigliata presa.

La differenza?

Le analisi sono live e restano online.

Niente schedine pubblicate dopo.
Niente screen modificati.

Giovedì alle 21:15 torniamo in diretta.
Fantacalcio + Bet.

#Fantacalcio
#Betting
#Pronostici
#ScommesseSportive
#sériea",14,55,Italia,632682157244395,2026-03-05T09:00:53.000Z,false,false,Video,https://scontent-cdg4-2.cdninstagram.com/o1/v/t16/f2/m69/AQOtWs4vu2zXxfiOzhwULvPNJtUMk9qhMmYR9RLicbLOv43PBma0WDzN46U0mGUFguUmtLEWryAw2QROUFaLlukL.mp4?strext=1&_nc_cat=109&_nc_sid=5e9851&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_ohc=dAmEOXrBv7kQ7kNvwEl5lvx&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5Mzc5ODQ0NDcxNTY2OTYsImFzc2V0X2FnZV9kYXlzIjo0MiwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjI4LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=93e40adb2ceefefa&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTWVPbENhaHpQWHk2MnNFQUY4QXo1UE5mOTA3YnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0E5NEQ3NEVBRTVGMTFGQ0YxOTg2OEZFNTJFNTU3QkE4X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACawx6zvjqDdPxUCKAJDMywXQDzEGJN0vGoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=vU-0hTo-URl0kx7Ytpvbfw&_nc_zt=28&_nc_ss=7a32e&oh=00_Af1rIldSA5EIb7tx0aIzahxy9Fo4lC9Zk1MaJp8NFoB65g&oe=69E6BD8F,28.839000701904297,14025,,https://www.instagram.com/parliamodiseriea_tv,parliamodiseriea_tv,Parliamo di Serie A,BET,bet,Fantacalcio,fantacalcio.it,Antonio Verdozzi,antonio_verdozzi,GoldBetlive,goldbetlive,Sportium,sportium,Vincenzo Giordano,vincienzo84,Daniele Foti,_dany.f,Lega Serie A,seriea,Fantaredazione,fantaredazione,Planetwin365.news,planetwin365.news,bwin.tv,bwin.tv,Netwin,netwinofficial,Eurobet.live,eurobet.live,GoldBet,goldbet.io,Betsson Sport,betsson.sport,bet365 Scores,bet365scores_,https://scontent-cdg6-1.cdninstagram.com/v/t51.71878-15/641800938_2165935987558075_5340184782355606700_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=Mzg0NjAxOTA3NjIxMjk4MTcwMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=-m_dLsHOC-4Q7kNvwGty1Uq&_nc_oc=Adoh7FO73VRBcSbNttcYcWpSe4KtrSANj-OWCG_vs6IKOV0P_c1aWtvfETwUWzuMIhY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg6-1.cdninstagram.com&_nc_gid=vU-0hTo-URl0kx7Ytpvbfw&_nc_ss=7a32e&oh=00_Af0BagGx73SfMq5T4zmIfgwdemcRfBp0EbvILgO7qMPJEw&oe=69E6A8E0,3846019076212981703,https://www.instagram.com/eurobet.live,2026-04-16T12:46:47.419Z,,Sergio Verdozzi,sergio_verdozzi,,,,,,
https://www.instagram.com/p/DVeTyZpAiZn/,⚽️ Con @eurobet.live resti sempre aggiornato sulla #SerieCSkyWifi 📲,0,255,,,2026-03-04T19:04:06.000Z,false,true,Photo,,,,,https://www.instagram.com/seriec,seriec,Lega Pro,Eurobet.live,eurobet.live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://scontent-cdg4-3.cdninstagram.com/v/t51.82787-15/641265967_18454848706100632_6004687998696350186_n.webp?stp=dst-webp_p1080x1080&_nc_cat=111&ig_cache_key=Mzg0NTU5NzgzNTc0MzYxNDA3MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=E6KPSALtIf0Q7kNvwEZ2zyR&_nc_oc=AdrYlt5Hc_G4ag3NstI8u5y6w7WzXLM7MaXCDmPqQtAV5If4PsJQHNbrVwqMF5Jg_uI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_gid=vU-0hTo-URl0kx7Ytpvbfw&_nc_ss=7a32e&oh=00_Af1H_iDrWoltDBt66Y8YU_uu1Q8PedN6BRdAYWC_4SCZzA&oe=69E69A00,3845597835743614071,https://www.instagram.com/eurobet.live,2026-04-16T12:46:47.419Z,2,,,,,,,,
https://www.instagram.com/p/DVeTyZpAiZn/,⚽️ Con @eurobet.live resti sempre aggiornato sulla #SerieCSkyWifi 📲,0,255,,,2026-03-04T19:04:06.000Z,false,true,Photo,,,,,https://www.instagram.com/seriec,seriec,Lega Pro,Eurobet.live,eurobet.live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://scontent-cdg4-1.cdninstagram.com/v/t51.82787-15/642603937_18454848709100632_4207460624827128477_n.webp?stp=dst-webp_p1080x1080&_nc_cat=108&ig_cache_key=Mzg0NTU5NzgzNDg1NDQyMjY5MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=sQvU8VYO5GUQ7kNvwGxy7el&_nc_oc=AdogZT80RF2WEIhcYpu_Xc7k8aYq8Z_Fo8gBrwBHFGprnUPVxNB2JVMtRYNc_KjAJng&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_gid=vU-0hTo-URl0kx7Ytpvbfw&_nc_ss=7a32e&oh=00_Af2DtWFgkdPHfenmO53lWc2AofjlmTqa24byS3TtZkskbA&oe=69E6C01E,3845597834854422690,https://www.instagram.com/eurobet.live,2026-04-16T12:46:47.419Z,2,,,,,,,,
https://www.instagram.com/p/DVZcF0xjH8b/,"Vinciamo noiiii! 
Grazie per l’incredibile supporto, bianconeri!
Avanti, Udine 🤍🖤

#UdineseFiorentina 3-0
⚽️ 10’ Kabasele
⚽️ 63’ Davis 
⚽️ 90’+4 Buksa",313,3,BLUENERGY STADIUM,1027624354,2026-03-02T21:41:24.000Z,false,false,Photo,,,,"Photo by Udinese Calcio in BLUENERGY STADIUM with @eurobet.live. May be an image of ‎soccer, football, stadium and ‎text that says '‎MИHл 브매스 م POWERED BY EUROBET 愛大ゆ EHIZIBUL 19 BLUENERG Wem ESI Ey AMEM FULL FULLTIME TIME 3-0 子‎'‎‎.",https://www.instagram.com/udinesecalcio,udinesecalcio,Udinese Calcio,Eurobet.live,eurobet.live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://scontent-cdg4-2.cdninstagram.com/v/t51.82787-15/645843807_18571738498035165_5219261703296259659_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_cat=109&ig_cache_key=Mzg0NDIyNzMwMjUwMjk4OTU5NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEzNTB4MTY4OC5zZHIuQzMifQ%3D%3D&_nc_ohc=6vbbUHqPdtYQ7kNvwEtS0bo&_nc_oc=AdoAw2BwhB1AoYrgT-zz6nItty228hdwyeM4nilFvIibJ-O6xjmqEVl9xnFHRq51fNg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_gid=9fyfusItXR8D0eWwlLQ6lw&_nc_ss=7a32e&oh=00_Af2KUlLPP_bp5OC6sw2g-iQZgMU-flBZshpbZ5Oo-6XbYA&oe=69E6C816,3844227302502989595,https://www.instagram.com/eurobet.live,2026-04-16T12:46:48.499Z,,,,,,,,,
https://www.instagram.com/p/DVZUacPjEar/,"In vantaggio con Christian! 👊
Kabasele fires us in front! 🔥

#UdineseFiorentina 1-0
⚽️ 10’ Kabasele",80,3,BLUENERGY STADIUM,1027624354,2026-03-02T20:33:58.000Z,false,false,Photo,,,,"Photo by Udinese Calcio in BLUENERGY STADIUM with @eurobet.live. May be an image of ‎football, soccer, stadium and ‎text that says '‎프끼스 SRSA سمداتتا ចីល မန်စ်း POWERED BY EUROBET IOSONO 10 SONO FRIULI VENEZIA GIULIA Banca360 360 10 HALF FTIME a 1-0 ￥‎'‎‎.",https://www.instagram.com/udinesecalcio,udinesecalcio,Udinese Calcio,Eurobet.live,eurobet.live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://scontent-cdg4-1.cdninstagram.com/v/t51.82787-15/643928125_18571726129035165_2729923245450424726_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_cat=108&ig_cache_key=Mzg0NDE5MzUzNDg5OTY2ODY1MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEzNTB4MTY4OC5zZHIuQzMifQ%3D%3D&_nc_ohc=kQ7SvSxPPHAQ7kNvwGSnHDW&_nc_oc=Adog0ZFLwXxcZoRSnYuh1Sz0drRhJkVQ44ZP-D0EUcqlGxNlTuNVlg0pTwVVwyWnFWs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_gid=9fyfusItXR8D0eWwlLQ6lw&_nc_ss=7a32e&oh=00_Af1smyPL_ufC0CxfgxzuiJQtRVGdmtxMRVJdePnWpYtMDA&oe=69E6ABD2,3844193534899668651,https://www.instagram.com/eurobet.live,2026-04-16T12:46:48.499Z,,,,,,,,,
https://www.instagram.com/p/DVYqtkGCC24/,"#DaiUnPoEh PINSO!!! 🧤❤️ 

*invitedby @eurobet.live",12,3,,,2026-03-02T14:31:48.000Z,false,false,Video,https://scontent-cdg4-1.cdninstagram.com/o1/v/t16/f2/m69/AQPzjUt8YwCzObYE0ZT3dYblv_c7L1sfcJsCW9FxlKdOg1s3C4Tg1Vvsrx8TXgz20wBDiin_7cD1WDXRy2WxUYq1.mp4?strext=1&_nc_cat=108&_nc_sid=5e9851&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_ohc=WmkmCnRRsGcQ7kNvwHsZsgt&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5NDc5MjgyNTAxMDU3MzksImFzc2V0X2FnZV9kYXlzIjo0NCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjU5LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=832f60c2a7e3cdad&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQkV6Y2laNHJMVzlOOTBGQU13dkFaSkMyUWdTYnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0I1NDkxMEQ0QjlCNzlBQzM3REQzQTIyNEMyMUFEQUI5X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaW_un89eLhPxUCKAJDMywXQE2u2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=9fyfusItXR8D0eWwlLQ6lw&_nc_zt=28&_nc_ss=7a32e&oh=00_Af22kLQAuA3v83jsAGq7gf46Zt3fbVwvl-3FLjukE0nreg&oe=69E6A85C,59.37300109863281,15122,,https://www.instagram.com/francesca.longobardi,francesca.longobardi,Francesca ♒︎,Carlo Pinsoglio,carlopinsoglio,Eurobet.live,eurobet.live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://scontent-cdg4-2.cdninstagram.com/v/t51.71878-15/641216428_1611193413722210_8936005428407852313_n.jpg?stp=dst-jpegr_e15_tt6&_nc_cat=107&ig_cache_key=Mzg0NDAxMDEzMTA0NjU0Mjc3Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2Lmhkci5DMyJ9&_nc_ohc=2eLtv8cFMysQ7kNvwEGfdgM&_nc_oc=AdoBVjj2yTNmiDBrdS0CRncWEJmhNNVkKLVPYa0JKP4HKQDHUQ8B7ZIFo31DYyw1knk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=-1&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_gid=9fyfusItXR8D0eWwlLQ6lw&_nc_ss=7a32e&oh=00_Af2S28pTM5RwRWteHN-10YhKRc4QbNP4xeNlO5Ab6FkXcA&oe=69E6969E,3844010131046542776,https://www.instagram.com/eurobet.live,2026-04-16T12:46:48.499Z,,,,,,,,,
https://www.instagram.com/p/DVWOmBUiHKp/,"Mister, posso essere la dodicesima in campo stasera??? @eurobet.live *invitedby",85,5284,"Rome, Italy",31499759,2026-03-01T15:48:08.000Z,false,false,Video,https://scontent-cdg6-1.cdninstagram.com/o1/v/t16/f2/m69/AQNFVx9K-0IL_Rodlb-7QYcm9QTDoA-agUhFQI3pwwo6i57wvsfYb_3pFah8DGJhkt0D5_jncPYAOMY57raEDYrf.mp4?strext=1&_nc_cat=106&_nc_sid=5e9851&_nc_ht=scontent-cdg6-1.cdninstagram.com&_nc_ohc=3BZza-N4w18Q7kNvwE6bE4H&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5NDc3NzY0OTgxMDU3MzksImFzc2V0X2FnZV9kYXlzIjo0NSwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjYyLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=c945b927ea23217&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSEU3WUNaWURfUDZXR3dGQUY5bFViT0JXR0JVYnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0I1NEI1RDJBNzI4QTY0Q0JEMUZGMEM0ODAwRTAzMzkwX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaW9uuqi9rhPxUCKAJDMywXQE8ZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=9fyfusItXR8D0eWwlLQ6lw&_nc_zt=28&_nc_ss=7a32e&oh=00_Af1w_I8XnhzgeFG1BJ7d8LqoLfDuiMtDtwHbnl6K1L7jhQ&oe=69E6C346,62.20000076293945,154811,,https://www.instagram.com/francesca.longobardi,francesca.longobardi,Francesca ♒︎,Eurobet.live,eurobet.live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://scontent-cdg4-3.cdninstagram.com/v/t51.82787-15/639922328_18568840357019231_7451509865358846514_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_cat=111&ig_cache_key=Mzg0MzMyMzUxNzQxNjc5Njg0MTE4NTY4ODQwMzUxMDE5MjMx.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjI3NTZ4NDg5Ni5zZHIuQzMifQ%3D%3D&_nc_ohc=i5VylS7I29YQ7kNvwFqrkUy&_nc_oc=AdrlMPf7Wd4mpVITSJN8MOk6aUAtTaWJ7YNxgS_gqESIW3C-FHTvdVnk4Ls2e4qBjow&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_gid=9fyfusItXR8D0eWwlLQ6lw&_nc_ss=7a32e&oh=00_Af1jhJmGAY6TJsWBEEG_LRACK2zoE9RFqQ1xsphcG_xytg&oe=69E6AF89,3843323517416796841,https://www.instagram.com/eurobet.live,2026-04-16T12:46:48.499Z,,,,,,,,,
https://www.instagram.com/p/DVTbgYQgrif/,⚽️ Con @eurobet.live resti sempre aggiornato sulla #SerieCSkyWifi 📲,2,272,,,2026-02-28T13:39:54.000Z,false,true,Photo,,,,,https://www.instagram.com/seriec,seriec,Lega Pro,Eurobet.live,eurobet.live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://scontent-cdg4-1.cdninstagram.com/v/t51.82787-15/639827810_18454211317100632_6302168789590719207_n.webp?stp=dst-webp_p1080x1080&_nc_cat=110&ig_cache_key=Mzg0MjUzNTYwMjk2NDgyMjQ2Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=Zwvooi7kwEgQ7kNvwFzh7EN&_nc_oc=AdqxOkTgUPwKBK8U_VY_1ynh8S_CRczt7-mV3PnM4fTeulPz3FqiJglYPRaRDB-m8CE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_gid=9fyfusItXR8D0eWwlLQ6lw&_nc_ss=7a32e&oh=00_Af3HALgpFKPffz7PBWjgNJxuQnAr8SCsJChzVX_A-0NZpA&oe=69E69DCF,3842535602964822466,https://www.instagram.com/eurobet.live,2026-04-16T12:46:48.499Z,2,,,,,,,,
https://www.instagram.com/p/DVTbgYQgrif/,⚽️ Con @eurobet.live resti sempre aggiornato sulla #SerieCSkyWifi 📲,2,272,,,2026-02-28T13:39:54.000Z,false,true,Photo,,,,,https://www.instagram.com/seriec,seriec,Lega Pro,Eurobet.live,eurobet.live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://scontent-cdg6-1.cdninstagram.com/v/t51.82787-15/641241917_18454211326100632_3918535121969523116_n.webp?stp=dst-webp_p1080x1080&_nc_cat=106&ig_cache_key=Mzg0MjUzNTYwNDU5MjI0NTk5MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=hVBoPW7ftA4Q7kNvwGV8j_l&_nc_oc=AdrR5zH541LSrFEbpf6LWxq-0EQnLDCVESwkYDkJyX-hrwGquWHtxuBroxe5yRFvIDE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg6-1.cdninstagram.com&_nc_gid=9fyfusItXR8D0eWwlLQ6lw&_nc_ss=7a32e&oh=00_Af2hBOk6_5kW4fkqWgViDRBkAwrfL05DgMqUx5-1BB1TlQ&oe=69E6B92B,3842535604592245990,https://www.instagram.com/eurobet.live,2026-04-16T12:46:48.499Z,2,,,,,,,,
